ENSG	Gene	NumTypesSig	Types
ENSG00000241343.8	RPL36A	27	BLCA BRCA CESC DLBC ESCA GBM HNSC KIRC KIRP LAML LGG LIHC LUAD LUSC MESO OV PAAD PCPG PRAD SARC SKCM STAD TGCT THCA THYM UCEC UCS
ENSG00000167468.15	GPX4	27	BLCA BRCA CESC CHOL COAD DLBC GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PAAD PCPG PRAD READ SARC SKCM TGCT THCA THYM UCEC UCS
ENSG00000171222.9	SCAND1	27	ACC BLCA BRCA CHOL COAD DLBC ESCA GBM HNSC KIRC KIRP LGG LIHC LUAD MESO OV PAAD PCPG PRAD READ SARC SKCM TGCT THCA THYM UCEC UCS
ENSG00000100300.16	TSPO	27	BLCA BRCA CESC CHOL COAD DLBC GBM HNSC KIRC KIRP LGG LUAD LUSC MESO OV PAAD PCPG PRAD READ SARC SKCM STAD TGCT THCA THYM UCEC UCS
ENSG00000218426.5	AL590867.2	27	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KIRC KIRP LAML LGG LUAD LUSC MESO OV PCPG PRAD READ SARC SKCM STAD TGCT THCA THYM UCEC UCS
ENSG00000123144.9	TRIR	27	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KIRC KIRP LGG LIHC LUAD MESO OV PAAD PCPG PRAD READ SARC SKCM STAD TGCT THCA THYM UCEC UCS
ENSG00000248487.7	ABHD14A	27	BLCA BRCA CESC COAD ESCA GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PCPG PRAD READ SARC SKCM STAD TGCT THCA THYM UCEC UCS UVM
ENSG00000239672.6	NME1	27	BLCA BRCA CESC COAD DLBC GBM HNSC KICH KIRC KIRP LGG LIHC LUAD LUSC OV PAAD PCPG PRAD READ SARC SKCM STAD TGCT THCA THYM UCEC UCS
ENSG00000105404.9	RABAC1	27	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PAAD PCPG PRAD READ SARC SKCM STAD THCA THYM UCEC UCS
ENSG00000136149.6	RPL13AP25	27	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KIRC KIRP LAML LGG LIHC LUAD LUSC MESO OV PAAD PCPG PRAD SARC STAD TGCT THCA THYM UCEC UCS
ENSG00000149932.15	TMEM219	27	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PAAD PCPG PRAD READ SARC SKCM STAD TGCT THCA THYM UCEC
ENSG00000173163.9	COMMD1	27	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KICH KIRC KIRP LGG LIHC LUAD LUSC MESO OV PAAD PRAD READ SARC SKCM STAD TGCT THCA THYM UCEC
ENSG00000141741.10	MIEN1	27	BLCA BRCA CESC COAD DLBC GBM HNSC KICH KIRC KIRP LGG LIHC LUAD LUSC MESO OV PAAD PCPG PRAD READ SARC SKCM STAD TGCT THCA THYM UCEC
ENSG00000134809.7	TIMM10	27	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PAAD PRAD READ SARC SKCM STAD TGCT THCA THYM UCEC UCS
ENSG00000114391.11	RPL24	27	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KIRC KIRP LAML LGG LIHC LUAD LUSC MESO OV PAAD PCPG PRAD SARC SKCM STAD TGCT THCA THYM UCEC
ENSG00000223803.1	RPS20P14	27	ACC BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KIRC KIRP LAML LGG LIHC LUAD LUSC MESO OV PCPG PRAD READ SARC STAD THCA THYM UCEC UCS
ENSG00000051523.9	CYBA	27	ACC BLCA BRCA CESC COAD DLBC GBM KICH KIRC KIRP LGG LUAD LUSC MESO OV PAAD PCPG PRAD READ SARC SKCM STAD TGCT THCA THYM UCEC UCS
ENSG00000147684.6	NDUFB9	27	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KICH KIRC KIRP LAML LGG LIHC LUAD LUSC MESO OV PAAD PCPG PRAD SARC SKCM STAD THCA THYM UCEC
ENSG00000173436.12	MICOS10	27	BLCA BRCA CESC CHOL COAD DLBC ESCA GBM HNSC KICH KIRC KIRP LAML LGG LIHC LUAD LUSC OV PRAD SARC SKCM STAD TGCT THCA THYM UCEC UCS
ENSG00000127922.8	SEM1	27	BLCA BRCA CESC DLBC ESCA GBM HNSC KIRC KIRP LAML LGG LIHC LUAD MESO OV PAAD PCPG PRAD SARC SKCM STAD TGCT THCA THYM UCEC UCS UVM
ENSG00000167799.8	NUDT8	27	BLCA BRCA CESC CHOL COAD DLBC ESCA HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PAAD PRAD READ SARC SKCM STAD TGCT THCA THYM UCEC UCS
ENSG00000132963.7	POMP	27	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KIRC KIRP LAML LGG LIHC LUAD LUSC MESO OV PAAD PCPG PRAD SARC SKCM STAD TGCT THCA THYM UCEC
ENSG00000143774.15	GUK1	27	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KICH KIRC KIRP LGG LIHC LUAD LUSC MESO OV PAAD PCPG PRAD READ SARC SKCM TGCT THCA THYM UCEC
ENSG00000099624.6	ATP5F1D	27	BLCA BRCA CESC CHOL COAD DLBC ESCA HNSC KIRC KIRP LGG LIHC LUAD MESO OV PAAD PCPG PRAD READ SARC SKCM STAD TGCT THCA THYM UCEC UCS
ENSG00000185043.9	CIB1	27	BLCA BRCA CESC CHOL COAD DLBC GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PAAD PCPG PRAD READ SARC SKCM STAD TGCT THCA THYM UCEC
ENSG00000170043.10	TRAPPC1	27	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KICH KIRC KIRP LGG LIHC LUAD LUSC MESO OV PCPG PRAD READ SARC SKCM STAD TGCT THCA THYM UCEC
ENSG00000227081.5	AC005912.1	27	ACC BLCA BRCA CESC ESCA GBM HNSC KIRC KIRP LAML LGG LIHC LUAD LUSC OV PAAD PCPG PRAD SARC SKCM STAD TGCT THCA THYM UCEC UCS UVM
ENSG00000233621.1	LINC01137	27	BLCA BRCA CESC CHOL COAD DLBC GBM HNSC KICH KIRC KIRP LGG LIHC LUAD LUSC MESO OV PAAD PCPG PRAD READ SARC SKCM TGCT THCA THYM UCEC
ENSG00000166337.8	TAF10	27	ACC BLCA BRCA CESC COAD DLBC GBM HNSC KIRC KIRP LGG LIHC LUAD MESO OV PAAD PCPG PRAD READ SARC SKCM STAD TGCT THCA THYM UCEC UCS
ENSG00000125971.15	DYNLRB1	27	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KIRC KIRP LAML LGG LUAD LUSC MESO OV PAAD PCPG PRAD READ SARC SKCM STAD TGCT THCA THYM UCEC
ENSG00000130255.11	RPL36	27	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PAAD PCPG PRAD READ SARC SKCM STAD THCA THYM UCEC UCS
ENSG00000227077.3	AC107983.1	27	ACC BLCA BRCA CESC DLBC ESCA GBM HNSC KIRC KIRP LAML LGG LIHC LUAD LUSC MESO OV PCPG PRAD SARC SKCM STAD TGCT THCA THYM UCEC UCS
ENSG00000250479.7	CHCHD10	27	BRCA CESC CHOL COAD DLBC ESCA HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PAAD PCPG PRAD READ SARC SKCM STAD TGCT THCA THYM UCEC UCS
ENSG00000103490.13	PYCARD	27	ACC BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KICH KIRC KIRP LGG LUAD LUSC MESO OV PAAD PRAD READ SARC SKCM STAD THCA THYM UCEC UCS
ENSG00000181817.5	LSM10	27	BLCA BRCA CESC CHOL COAD DLBC ESCA GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PRAD READ SARC SKCM STAD TGCT THCA THYM UCEC UCS
ENSG00000169976.6	SF3B5	27	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PAAD PCPG PRAD READ SARC SKCM TGCT THCA THYM UCEC UCS
ENSG00000169189.15	NSMCE1	27	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PAAD PCPG PRAD READ SARC SKCM STAD THCA THYM UCEC UCS
ENSG00000090266.11	NDUFB2	27	BLCA BRCA CESC CHOL COAD DLBC ESCA GBM HNSC KIRC KIRP LAML LGG LIHC LUAD LUSC MESO OV PCPG PRAD SARC SKCM STAD THCA THYM UCEC UCS
ENSG00000168273.6	SMIM4	27	BLCA BRCA CESC COAD DLBC GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PCPG PRAD READ SARC SKCM STAD TGCT THCA THYM UCEC UCS UVM
ENSG00000107223.11	EDF1	27	BLCA BRCA CESC CHOL DLBC ESCA GBM HNSC KIRC KIRP LGG LIHC LUAD MESO OV PAAD PCPG PRAD READ SARC SKCM STAD TGCT THCA THYM UCEC UCS
ENSG00000004779.8	NDUFAB1	27	BLCA BRCA CESC CHOL COAD DLBC ESCA GBM HNSC KIRC KIRP LAML LGG LIHC LUAD LUSC MESO OV PAAD PRAD READ SARC SKCM STAD THCA THYM UCEC
ENSG00000158716.7	DUSP23	27	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KICH KIRC KIRP LGG LIHC LUAD LUSC MESO OV PAAD PCPG PRAD READ SARC STAD TGCT THCA THYM UCEC
ENSG00000103024.6	NME3	27	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PAAD PCPG PRAD READ SARC SKCM TGCT THCA THYM UCEC UCS
ENSG00000167969.11	ECI1	27	BLCA BRCA CESC CHOL COAD DLBC ESCA GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PCPG PRAD READ SARC SKCM TGCT THCA THYM UCEC UCS
ENSG00000172428.9	COPS9	27	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PAAD PCPG PRAD READ SARC SKCM STAD TGCT THCA THYM UCEC
ENSG00000086504.14	MRPL28	27	BLCA BRCA CESC CHOL COAD DLBC ESCA GBM HNSC KIRC KIRP LGG LIHC LUAD MESO OV PAAD PCPG PRAD READ SARC SKCM TGCT THCA THYM UCEC UCS
ENSG00000129235.9	TXNDC17	27	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PAAD PCPG PRAD SARC SKCM STAD TGCT THCA THYM UCEC UCS
ENSG00000180879.12	SSR4	27	BLCA BRCA CESC COAD DLBC GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PAAD PRAD READ SARC SKCM STAD TGCT THCA THYM UCEC UCS UVM
ENSG00000178896.6	EXOSC4	27	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PAAD PCPG PRAD READ SARC SKCM TGCT THCA THYM UCEC UCS
ENSG00000182117.5	NOP10	27	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KIRC KIRP LAML LGG LIHC LUAD LUSC MESO OV PAAD PCPG PRAD READ SARC STAD THCA THYM UCEC UCS
ENSG00000106588.9	PSMA2	27	BLCA BRCA CESC CHOL DLBC ESCA GBM HNSC KIRC KIRP LAML LGG LIHC LUAD LUSC MESO OV PCPG PRAD SARC SKCM STAD TGCT THCA THYM UCEC UCS
ENSG00000108107.11	RPL28	27	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PAAD PCPG PRAD READ SARC SKCM STAD THCA THYM UCEC UCS
ENSG00000147155.9	EBP	27	BLCA BRCA CESC CHOL COAD DLBC ESCA GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PAAD PCPG PRAD READ SARC SKCM TGCT THCA THYM UCEC
ENSG00000256940.1	AP001453.2	27	BLCA BRCA CESC CHOL COAD ESCA GBM HNSC KICH KIRC KIRP LGG LUAD LUSC MESO OV PAAD PCPG PRAD READ SARC SKCM STAD TGCT THCA THYM UCEC
ENSG00000008324.9	SS18L2	27	ACC BLCA BRCA CESC COAD DLBC GBM HNSC KIRC KIRP LAML LGG LIHC LUAD LUSC MESO OV PCPG PRAD SARC SKCM STAD TGCT THCA THYM UCEC UCS
ENSG00000163156.10	SCNM1	27	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KICH KIRC KIRP LAML LGG LUAD LUSC OV PAAD PCPG PRAD READ SARC SKCM STAD TGCT THCA THYM UCEC
ENSG00000237214.3	AL080243.2	27	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KIRC KIRP LAML LGG LIHC LUAD LUSC MESO OV PCPG PRAD READ SARC SKCM STAD TGCT THCA THYM UCEC
ENSG00000183978.7	COA3	27	ACC BLCA BRCA CESC COAD DLBC GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PAAD PCPG PRAD READ SARC SKCM STAD TGCT THCA THYM UCEC
ENSG00000170310.13	STX8	27	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PCPG PRAD READ SARC SKCM STAD TGCT THCA THYM UCEC UCS
ENSG00000229119.3	AC026403.1	27	ACC BLCA BRCA CESC DLBC ESCA GBM HNSC KIRC KIRP LAML LGG LIHC LUAD MESO OV PCPG PRAD SARC SKCM STAD TGCT THCA THYM UCEC UCS UVM
ENSG00000232573.1	RPL3P4	27	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KIRC KIRP LAML LGG LIHC LUAD LUSC MESO OV PCPG PRAD READ SARC STAD TGCT THCA THYM UCEC UCS
ENSG00000126264.8	HCST	26	ACC BLCA BRCA CESC DLBC ESCA GBM KICH KIRC KIRP LGG LIHC LUAD LUSC MESO OV PCPG PRAD READ SARC SKCM TGCT THCA THYM UCEC UCS
ENSG00000197956.8	S100A6	26	ACC BLCA BRCA CESC COAD DLBC GBM HNSC KICH KIRC KIRP LGG LUAD LUSC MESO OV PAAD PCPG PRAD READ SARC SKCM STAD TGCT THCA UCEC
ENSG00000142534.5	RPS11	26	BLCA BRCA CESC COAD DLBC GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PAAD PCPG PRAD READ SARC STAD TGCT THCA THYM UCEC UCS
ENSG00000174851.13	YIF1A	26	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PAAD PRAD READ SARC SKCM TGCT THCA THYM UCEC UCS
ENSG00000143314.11	MRPL24	26	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PAAD PCPG PRAD READ SARC SKCM STAD THCA THYM UCEC
ENSG00000179967.11	PPP1R14BP3	26	BLCA BRCA CESC CHOL DLBC ESCA HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PAAD PCPG PRAD SARC SKCM STAD TGCT THCA THYM UCEC UCS
ENSG00000180992.6	MRPL14	26	BLCA BRCA CESC COAD DLBC GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PAAD PCPG PRAD READ SARC SKCM TGCT THCA THYM UCEC UCS
ENSG00000244187.6	TMEM141	26	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC OV PAAD PRAD READ SARC SKCM STAD TGCT THCA THYM UCEC UCS
ENSG00000136522.12	MRPL47	26	BLCA BRCA CESC CHOL COAD DLBC GBM HNSC KIRC KIRP LAML LGG LUAD LUSC MESO OV PAAD PCPG PRAD SARC SKCM STAD TGCT THCA THYM UCEC
ENSG00000222041.9	CYTOR	26	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC OV PAAD PCPG PRAD SARC SKCM STAD TGCT THCA THYM UCEC UCS
ENSG00000242372.5	EIF6	26	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PAAD PCPG PRAD READ SARC TGCT THCA THYM UCEC UCS
ENSG00000236060.2	HSPB1P1	26	BLCA BRCA CESC CHOL COAD DLBC ESCA HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PAAD PCPG PRAD SARC SKCM STAD TGCT THCA THYM UCEC
ENSG00000233276.3	GPX1	26	BLCA BRCA CESC COAD DLBC GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PAAD PCPG PRAD READ SARC SKCM TGCT THCA THYM UCEC UCS
ENSG00000162244.9	RPL29	26	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PAAD PCPG PRAD READ SARC STAD THCA THYM UCEC UCS
ENSG00000074842.6	MYDGF	26	BLCA BRCA CESC CHOL COAD DLBC GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PAAD PRAD READ SARC SKCM TGCT THCA THYM UCEC UCS
ENSG00000171202.5	TMEM126A	26	BLCA BRCA CESC COAD ESCA GBM HNSC KIRC KIRP LAML LGG LIHC LUAD LUSC MESO OV PAAD PRAD READ SARC SKCM STAD TGCT THCA THYM UCEC
ENSG00000108518.7	PFN1	26	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KIRC KIRP LGG LUAD LUSC OV PAAD PCPG PRAD READ SARC SKCM STAD TGCT THCA THYM UCEC UCS
ENSG00000272831.1	AC027644.3	26	ACC BLCA BRCA CESC DLBC ESCA GBM HNSC KICH KIRC KIRP LGG LIHC MESO OV PAAD PCPG PRAD SARC SKCM STAD TGCT THCA THYM UCEC UVM
ENSG00000233927.4	RPS28	26	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PAAD PCPG PRAD READ SARC STAD THCA THYM UCEC UCS
ENSG00000127184.9	COX7C	26	BRCA CESC CHOL COAD DLBC ESCA GBM HNSC KIRC KIRP LAML LGG LIHC LUAD LUSC MESO OV PCPG PRAD SKCM STAD TGCT THCA THYM UCEC UCS
ENSG00000137133.9	HINT2	26	BLCA BRCA CESC COAD DLBC GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PCPG PRAD READ SARC SKCM STAD TGCT THCA THYM UCEC UCS
ENSG00000232388.4	SMIM26	26	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KIRC KIRP LAML LGG LIHC LUAD LUSC MESO OV PCPG PRAD SKCM STAD TGCT THCA THYM UCEC UCS
ENSG00000198258.9	UBL5	26	BLCA BRCA CESC CHOL COAD DLBC ESCA GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PCPG PRAD READ SARC SKCM STAD THCA THYM UCEC
ENSG00000241990.4	PRR34-AS1	26	BLCA BRCA CESC CHOL DLBC ESCA GBM HNSC KIRC KIRP LGG LIHC LUAD MESO OV PAAD PCPG PRAD SARC SKCM STAD TGCT THCA THYM UCEC UCS
ENSG00000119421.6	NDUFA8	26	BLCA BRCA CESC CHOL COAD DLBC ESCA GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PCPG PRAD READ SARC SKCM STAD THCA THYM UCEC
ENSG00000244313.3	AC024293.1	26	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KIRC KIRP LAML LGG LIHC LUAD LUSC MESO OV PCPG PRAD READ SARC STAD THCA THYM UCEC UCS
ENSG00000130489.11	NA	26	BLCA BRCA CESC CHOL COAD DLBC ESCA GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PAAD PRAD READ SARC SKCM THCA THYM UCEC UCS
ENSG00000103254.8	FAM173A	26	BLCA BRCA CESC CHOL COAD DLBC ESCA HNSC KIRC KIRP LGG LIHC LUAD MESO OV PAAD PCPG PRAD READ SARC SKCM TGCT THCA THYM UCEC UCS
ENSG00000141552.16	ANAPC11	26	BLCA BRCA CESC CHOL COAD DLBC GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PAAD PCPG PRAD READ SARC SKCM TGCT THCA THYM UCEC
ENSG00000160948.12	VPS28	26	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KIRC KIRP LGG LIHC LUAD MESO OV PAAD PCPG PRAD READ SARC SKCM STAD TGCT THCA THYM UCEC
ENSG00000167985.5	SDHAF2	26	BLCA BRCA CESC CHOL COAD DLBC GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PCPG PRAD READ SARC SKCM TGCT THCA THYM UCEC UCS
ENSG00000002330.12	BAD	26	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KIRC KIRP LGG LUAD LUSC MESO OV PAAD PCPG PRAD READ SARC SKCM TGCT THCA THYM UCEC UCS
ENSG00000197958.11	RPL12	26	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC OV PAAD PCPG PRAD READ SARC STAD TGCT THCA THYM UCEC UCS
ENSG00000108479.10	GALK1	26	BLCA BRCA CESC CHOL COAD DLBC GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PAAD PRAD READ SARC SKCM TGCT THCA THYM UCEC UCS
ENSG00000102030.14	NAA10	26	BLCA BRCA CESC COAD DLBC HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PAAD PCPG PRAD READ SARC SKCM STAD TGCT THCA THYM UCEC UCS
ENSG00000148450.11	MSRB2	26	BLCA BRCA CESC COAD DLBC GBM HNSC KICH KIRC KIRP LGG LIHC LUAD LUSC MESO OV PAAD PCPG PRAD READ SARC SKCM STAD THCA THYM UCEC
ENSG00000118939.16	UCHL3	26	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KIRC KIRP LAML LGG LIHC LUAD LUSC MESO OV PAAD PCPG PRAD SARC SKCM STAD THCA THYM UCEC
ENSG00000165502.6	RPL36AL	26	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KIRP LAML LGG LIHC LUAD LUSC MESO OV PCPG PRAD SARC SKCM STAD TGCT THCA THYM UCEC UCS
ENSG00000113732.7	ATP6V0E1	26	BLCA BRCA CESC COAD ESCA GBM HNSC KIRC KIRP LAML LGG LIHC LUAD LUSC MESO OV PCPG PRAD READ SARC SKCM STAD TGCT THCA THYM UCEC
ENSG00000167526.12	RPL13	26	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PAAD PCPG PRAD READ SARC STAD TGCT THCA THYM UCEC
ENSG00000187608.7	ISG15	26	BLCA BRCA CESC COAD DLBC HNSC KICH KIRC KIRP LGG LIHC LUAD LUSC MESO OV PAAD PCPG PRAD READ SARC SKCM STAD TGCT THCA THYM UCEC
ENSG00000166595.10	CIAO2B	26	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PAAD PCPG PRAD READ SARC SKCM STAD THCA THYM UCEC
ENSG00000215030.5	RPL13P12	26	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PAAD PCPG PRAD READ SARC STAD TGCT THCA THYM UCEC
ENSG00000172809.11	RPL38	26	ACC BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PAAD PCPG PRAD READ SARC STAD THCA THYM UCEC
ENSG00000260018.1	AC040169.1	26	ACC BLCA BRCA CHOL COAD DLBC ESCA HNSC KICH KIRC KIRP LGG LIHC MESO OV PCPG PRAD READ SARC SKCM STAD TGCT THCA THYM UCEC UCS
ENSG00000246705.4	H2AFJ	26	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PCPG PRAD READ SARC SKCM STAD TGCT THCA THYM UCEC
ENSG00000178741.10	COX5A	26	BLCA BRCA CESC CHOL COAD DLBC GBM HNSC KIRC KIRP LAML LGG LIHC LUAD LUSC MESO OV PAAD PCPG PRAD SARC SKCM STAD THCA THYM UCEC
ENSG00000181924.6	COA4	26	BLCA BRCA CESC COAD ESCA GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PAAD PRAD READ SARC SKCM STAD TGCT THCA THYM UCEC UCS
ENSG00000105640.11	RPL18A	26	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PAAD PCPG PRAD READ SARC TGCT THCA THYM UCEC UCS
ENSG00000105258.7	POLR2I	26	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PAAD PCPG PRAD READ SARC SKCM STAD THCA THYM UCEC
ENSG00000054148.16	PHPT1	26	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC OV PAAD PCPG PRAD READ SARC SKCM STAD TGCT THCA THYM UCEC
ENSG00000269293.2	ZSCAN16-AS1	26	BLCA BRCA CESC DLBC ESCA GBM HNSC KICH KIRC KIRP LGG LIHC LUAD LUSC MESO OV PCPG PRAD SARC SKCM STAD TGCT THCA THYM UCEC UCS
ENSG00000146677.7	AC004453.1	26	ACC BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KIRC KIRP LAML LGG LIHC LUAD LUSC MESO OV PCPG PRAD READ SARC STAD THCA THYM UCEC
ENSG00000123349.12	PFDN5	26	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KIRC KIRP LAML LGG LIHC LUAD LUSC OV PCPG PRAD READ SARC SKCM STAD TGCT THCA THYM UCEC
ENSG00000172301.9	COPRS	26	BLCA BRCA CESC COAD DLBC GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PAAD PCPG PRAD READ SARC SKCM STAD TGCT THCA THYM UCEC
ENSG00000173457.9	PPP1R14B	26	BLCA BRCA CESC CHOL COAD DLBC ESCA HNSC KIRC KIRP LGG LUAD LUSC OV PAAD PCPG PRAD READ SARC SKCM STAD TGCT THCA THYM UCEC UCS
ENSG00000188243.11	COMMD6	26	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KIRC KIRP LAML LGG LIHC LUAD LUSC MESO OV PAAD PCPG PRAD SARC STAD TGCT THCA THYM UCEC
ENSG00000213523.8	SRA1	26	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PAAD PCPG PRAD READ SARC SKCM TGCT THCA THYM UCEC
ENSG00000164898.11	FMC1	26	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PCPG PRAD READ SKCM STAD TGCT THCA THYM UCEC UCS
ENSG00000135441.6	BLOC1S1	26	BLCA BRCA CESC CHOL COAD DLBC GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PCPG PRAD READ SARC SKCM STAD TGCT THCA THYM UCEC
ENSG00000205155.6	PSENEN	26	BLCA BRCA CESC DLBC ESCA GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PAAD PCPG PRAD READ SARC SKCM STAD TGCT THCA THYM UCEC
ENSG00000053501.11	USE1	26	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KIRC KIRP LGG LIHC LUAD MESO OV PAAD PCPG PRAD READ SARC SKCM STAD TGCT THCA THYM UCEC
ENSG00000125652.6	ALKBH7	26	BLCA BRCA CESC COAD DLBC ESCA GBM HNSC KIRC KIRP LGG LIHC LUAD LUSC MESO OV PAAD PRAD READ SARC SKCM STAD THCA THYM UCEC UCS
